Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
ANDRESY;87381491;SAM;2023-11-18;2023;J;J6;De 10h à 16h;229
LIVRY-SUR-SEINE;87682401;JOB;2023-11-14;2023;R;R;De 16h à 20h;42
LE-PERRAY;87393298;DIM;2023-11-19;2023;N;N;De 10h à 16h;192
ANDRESY;87381491;SAM;2023-11-18;2023;J;J6;De 6h à 10h;105
LIZY-SUR-OURCQ;87116632;SAM;2023-09-16;2023;P;P;De 16h à 20h;77
LE-PERRAY;87393298;JOB;2023-11-14;2023;N;N;De 10h à 16h;225
ANDRESY;87381491;DIM;2023-11-19;2023;J;J6;Avant 6h;4
LIZY-SUR-OURCQ;87116632;JOB;2023-09-19;2023;P;P;Avant 6h;15
LE-PERRAY;87393298;JOB;2023-11-14;2023;N;N;De 6h à 10h;756
ANDRESY;87381491;DIM;2023-11-19;2023;J;J6;De 10h à 16h;178
LIZY-SUR-OURCQ;87116632;JOB;2023-09-19;2023;P;P;De 10h à 16h;105
LE-PLESSIS-BELLEVILLE;87271551;SAM;2023-11-18;2023;K;K;Avant 6h;8
ANDRESY;87381491;DIM;2023-11-19;2023;J;J6;De 6h à 10h;54
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;Avant 6h;7
LE-PLESSIS-BELLEVILLE;87271551;JOB;2023-11-14;2023;K;K;Avant 6h;43
ANDRESY;87381491;JOB;2023-11-14;2023;J;J6;Après 20h;19
LONGJUMEAU;87393611;DIM;2017-04-23;2017;C;C;De 16h à 20h;79
LE-PLESSIS-BELLEVILLE;87271551;JOB;2023-11-14;2023;K;K;De 16h à 20h;131
ANDRESY;87381491;JOB;2023-11-14;2023;J;J6;Avant 6h;20
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;De 6h à 10h;347
LE-PLESSIS-CHENET;87681627;SAM;2024-02-03;2024;D;D;De 6h à 10h;7
ANDRESY;87381491;JOB;2023-11-14;2023;J;J6;De 16h à 20h;173
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;Après 20h;77
LE-PLESSIS-CHENET;87681627;JOB;2024-02-04;2024;D;D;De 16h à 20h;38
ARBORETUM;87704320;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;144
LOUVECIENNES;87382457;SAM;2023-11-18;2023;L;L2;Après 20h;85
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;SAM;2022-03-19;2022;E;E;De 6h à 10h;1531
ARGENTEUIL;87381848;SAM;2023-11-18;2023;J;J4;Avant 6h;156
LOUVECIENNES;87382457;SAM;2023-11-18;2023;L;L2;De 6h à 10h;147
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;DIM;2022-03-20;2022;E;E;Avant 6h;57
ARGENTEUIL;87381848;SAM;2023-11-18;2023;J;J6;Après 20h;1249
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;Avant 6h;8
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;JOB;2022-03-22;2022;E;E;Avant 6h;309
ARGENTEUIL;87381848;SAM;2023-11-18;2023;J;J6;De 10h à 16h;4481
LOUVECIENNES;87382457;JOB;2023-11-14;2023;L;L2;De 10h à 16h;383
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;JOB;2022-03-22;2022;E;E;De 10h à 16h;2193
ARGENTEUIL;87381848;DIM;2023-11-19;2023;J;J6;Après 20h;722
LOUVECIENNES;87382457;JOB;2023-11-14;2023;L;L2;De 16h à 20h;399
LES-ARDOINES;87492108;SAM;2017-04-22;2017;C;C;Avant 6h;59
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J4;Après 20h;581
LOUVRES;87276253;SAM;2024-02-03;2024;D;D;Après 20h;169
LES-ARDOINES;87492108;DIM;2017-04-23;2017;C;C;Avant 6h;26
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J4;De 10h à 16h;2748
LOUVRES;87276253;DIM;2024-03-03;2024;D;D;De 6h à 10h;263
LES-BOULLEREAUX-CHAMPIGNY;87113779;SAM;2022-03-19;2022;E;E;Après 20h;153
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J4;De 6h à 10h;3142
LOUVRES;87276253;JOB;2024-05-03;2024;D;D;De 10h à 16h;827
LES-BOULLEREAUX-CHAMPIGNY;87113779;SAM;2022-03-19;2022;E;E;Avant 6h;45
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J6;Après 20h;960
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;Après 20h;43
LES-BOULLEREAUX-CHAMPIGNY;87113779;JOB;2022-03-22;2022;E;E;De 10h à 16h;832
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J6;De 10h à 16h;3785
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;De 16h à 20h;204
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;De 16h à 20h;30
ARGENTEUIL;87381848;JOB;2023-11-14;2023;J;J6;De 6h à 10h;7586
LYCEE-HENRI-SELLIER;87988717;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;44
LES-CLAIRIERES-DE-VERNEUIL;87386664;JOB;2021-07-12;2021;J;J5;De 6h à 10h;498
ARPAJON;87545467;SAM;2017-04-22;2017;C;C;De 10h à 16h;563
MAGENTA;87281873;DIM;2022-03-20;2022;E;E;Après 20h;3452
LES-COQUETIERS;87113845;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;222
ARPAJON;87545467;DIM;2017-04-23;2017;C;C;De 16h à 20h;297
MAGENTA;87281873;DIM;2022-03-20;2022;E;E;De 6h à 10h;1918
LES-COQUETIERS;87113845;SAM;2021-09-18;2021;T4;T4;Avant 6h;10
ASNIERES-SUR-SEINE;87381137;SAM;2023-11-18;2023;J;J4;De 6h à 10h;589
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;Avant 6h;422
LES-COQUETIERS;87113845;DIM;2021-12-09;2021;T4;T4;Avant 6h;6
ASNIERES-SUR-SEINE;87381137;SAM;2023-11-18;2023;L;L3;Après 20h;790
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;De 10h à 16h;11614
LES-COQUETIERS;87113845;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;180
ASNIERES-SUR-SEINE;87381137;SAM;2023-11-18;2023;L;L3;De 6h à 10h;863
MAISONS-ALFORT-ALFORTVILLE;87681155;DIM;2024-03-03;2024;D;D;Avant 6h;106
LES-COQUETIERS;87113845;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;635
ASNIERES-SUR-SEINE;87381137;DIM;2023-11-19;2023;J;J4;Après 20h;386
MAISONS-ALFORT-ALFORTVILLE;87681155;DIM;2024-03-03;2024;D;D;De 10h à 16h;5248
LES-ESSARTS-LE-ROI;87393280;DIM;2023-11-19;2023;N;N;De 10h à 16h;213
ASNIERES-SUR-SEINE;87381137;DIM;2023-11-19;2023;J;J4;Avant 6h;22
MAISONS-ALFORT-ALFORTVILLE;87681155;DIM;2024-03-03;2024;D;D;De 6h à 10h;1373
LES-ESSARTS-LE-ROI;87393280;JOB;2023-11-14;2023;N;N;Après 20h;39
ASNIERES-SUR-SEINE;87381137;DIM;2023-11-19;2023;L;L2;Après 20h;335
MAISONS-ALFORT-ALFORTVILLE;87681155;JOB;2024-05-03;2024;D;D;Après 20h;1200
LES-GRESILLONS;87272146;SAM;2017-04-22;2017;C;C;De 16h à 20h;663
ASNIERES-SUR-SEINE;87381137;DIM;2023-11-19;2023;L;L3;De 16h à 20h;1254
MAISONS-LAFFITTE;87386425;SAM;2023-11-18;2023;L;L3;Après 20h;140
LES-GRESILLONS;87272146;DIM;2017-04-23;2017;C;C;Avant 6h;26
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;J;J4;Après 20h;881
MAISONS-LAFFITTE;87386425;SAM;2023-11-18;2023;L;L3;De 6h à 10h;162
LES-GRESILLONS;87272146;JOB;2017-04-25;2017;C;C;De 10h à 16h;698
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;J;J4;Avant 6h;49
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;De 6h à 10h;593
LES-GRESILLONS;87272146;JOB;2017-04-25;2017;C;C;De 16h à 20h;2623
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;J;J6;Après 20h;53
MAISONS-LAFFITTE;87386425;DIM;2023-11-19;2023;L;L3;De 10h à 16h;343
LES-GRESILLONS;87272146;JOB;2017-04-25;2017;C;C;De 6h à 10h;1239
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;L;L2;De 10h à 16h;1601
MAISONS-LAFFITTE;87386425;JOB;2022-11-22;2022;A;A;De 6h à 10h;593
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;De 16h à 20h;586
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;L;L2;De 6h à 10h;4474
MAISONS-LAFFITTE;87386425;JOB;2022-11-30;2022;A;A;De 16h à 20h;1556
LES-MUREAUX;87386680;DIM;2021-05-12;2021;J;J5;De 10h à 16h;1015
ASNIERES-SUR-SEINE;87381137;JOB;2023-11-14;2023;L;L3;Après 20h;623
MAISSE;87681486;SAM;2024-02-03;2024;D;D;Après 20h;10
LES-MUREAUX;87386680;JOB;2021-07-12;2021;J;J5;Avant 6h;441
ATHIS-MONS;87545251;SAM;2017-04-22;2017;C;C;De 16h à 20h;290
MAISSE;87681486;DIM;2024-03-03;2024;D;D;Après 20h;2
LES-NOUES;87276238;SAM;2024-02-03;2024;D;D;Avant 6h;39
ATHIS-MONS;87545251;DIM;2017-04-23;2017;C;C;Avant 6h;3
MAISSE;87681486;DIM;2024-03-03;2024;D;D;De 6h à 10h;22
LES-NOUES;87276238;DIM;2024-03-03;2024;D;D;De 6h à 10h;246
AUBERGENVILLE-ELISABETHVILLE;87386730;SAM;2021-04-12;2021;J;J5;De 6h à 10h;194
MALESHERBES;87684415;DIM;2024-03-03;2024;D;D;De 10h à 16h;110
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;Après 20h;83
AUBERGENVILLE-ELISABETHVILLE;87386730;DIM;2021-05-12;2021;J;J5;De 10h à 16h;201
MALESHERBES;87684415;DIM;2024-03-03;2024;D;D;De 16h à 20h;85
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;Avant 6h;201
AUBERGENVILLE-ELISABETHVILLE;87386730;JOB;2021-07-12;2021;J;J5;De 6h à 10h;1075
MALESHERBES;87684415;JOB;2024-12-03;2024;D;D;Après 20h;0
LES-PAVILLONS-SOUS-BOIS;87113852;SAM;2021-11-09;2021;T4;T4;Après 20h;141
AULNAY-SOUS-BOIS;87271411;SAM;2021-11-09;2021;T4;T4;Après 20h;1144
MALESHERBES;87684415;JOB;2024-12-03;2024;D;D;De 16h à 20h;0
LES-PAVILLONS-SOUS-BOIS;87113852;SAM;2021-11-09;2021;T4;T4;Avant 6h;10
AULNAY-SOUS-BOIS;87271411;SAM;2021-11-09;2021;T4;T4;Avant 6h;3
MALESHERBES;87684415;JOB;2024-12-03;2024;D;D;De 6h à 10h;400
LES-PAVILLONS-SOUS-BOIS;87113852;DIM;2021-12-09;2021;T4;T4;Avant 6h;4
AULNAY-SOUS-BOIS;87271411;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;92
MALESHERBES;87684415;JOB;2024-02-04;2024;D;D;De 16h à 20h;97
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;Avant 6h;34
AULNAY-SOUS-BOIS;87271411;SAM;2023-11-18;2023;K;K;Après 20h;46
MANTES-LA-JOLIE;87381509;SAM;2021-04-12;2021;J;J5;Après 20h;203
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;699
AULNAY-SOUS-BOIS;87271411;SAM;2023-11-18;2023;K;K;De 6h à 10h;342
MANTES-LA-JOLIE;87381509;SAM;2021-04-12;2021;J;J5;De 6h à 10h;374
LES-PORTES-DE-SAINT-CYR;87710921;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;7
AULNAY-SOUS-BOIS;87271411;DIM;2019-03-17;2019;B;B;Après 20h;265
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;Après 20h;58
LES-PORTES-DE-SAINT-CYR;87710921;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;17
AULNAY-SOUS-BOIS;87271411;DIM;2019-03-17;2019;B;B;De 10h à 16h;5859
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;Après 20h;46
LES-SAULES;87546226;DIM;2017-04-23;2017;C;C;Après 20h;110
AULNAY-SOUS-BOIS;87271411;JOB;2021-09-21;2021;T4;T4;Après 20h;1068
MANTES-LA-JOLIE;87381509;DIM;2021-05-12;2021;J;J5;De 16h à 20h;508
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;Avant 6h;30
AULNAY-SOUS-BOIS;87271411;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;1713
MANTES-LA-JOLIE;87381509;DIM;2021-05-12;2021;J;J5;De 6h à 10h;259
LE-STADE;87381095;JOB;2023-11-14;2023;J;J4;Avant 6h;103
AULNAY-SOUS-BOIS;87271411;JOB;2023-10-10;2023;B;B;Après 20h;1637
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;Après 20h;61
LE-STADE;87381095;JOB;2023-11-14;2023;J;J4;De 6h à 10h;1854
AULNAY-SOUS-BOIS;87271411;JOB;2023-10-10;2023;B;B;De 10h à 16h;3835
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;De 6h à 10h;193
LES-VALLEES;87386300;SAM;2023-11-18;2023;L;L3;De 10h à 16h;2534
AULNAY-SOUS-BOIS;87271411;JOB;2023-11-14;2023;K;K;Après 20h;56
MANTES-LA-JOLIE;87381509;JOB;2021-07-12;2021;J;J5;Après 20h;257
LES-VALLEES;87386300;DIM;2023-11-19;2023;L;L3;De 10h à 16h;1831
AUVERS-SUR-OISE;87276543;SAM;2023-11-18;2023;H;H;Après 20h;6
MANTES-LA-JOLIE;87381509;JOB;2021-07-12;2021;J;J5;Avant 6h;278
LES-VALLEES;87386300;JOB;2023-11-14;2023;L;L3;De 16h à 20h;1892
AUVERS-SUR-OISE;87276543;SAM;2023-11-18;2023;H;H;De 10h à 16h;41
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;De 16h à 20h;759
LES-YVRIS-NOISY-LE-GRAND;87113803;SAM;2022-03-19;2022;E;E;De 16h à 20h;143
AUVERS-SUR-OISE;87276543;JOB;2023-11-14;2023;H;H;Après 20h;4
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;N;N;De 6h à 10h;665
LES-YVRIS-NOISY-LE-GRAND;87113803;DIM;2022-03-20;2022;E;E;De 10h à 16h;202
AUVERS-SUR-OISE;87276543;JOB;2023-11-14;2023;H;H;De 6h à 10h;64
MANTES-STATION;87381590;SAM;2021-04-12;2021;J;J5;De 6h à 10h;86
LES-YVRIS-NOISY-LE-GRAND;87113803;JOB;2022-03-22;2022;E;E;Avant 6h;29
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;SAM;2017-04-22;2017;C;C;Avant 6h;15
MANTES-STATION;87381590;SAM;2023-11-18;2023;J;J6;Après 20h;19
L'ETANG-LA-VILLE;87382473;SAM;2023-11-18;2023;L;L2;De 16h à 20h;127
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2017-04-25;2017;C;C;Avant 6h;14
MANTES-STATION;87381590;SAM;2023-11-18;2023;J;J6;Avant 6h;9
L'ETANG-LA-VILLE;87382473;DIM;2023-11-19;2023;L;L2;Après 20h;22
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2017-04-25;2017;C;C;De 10h à 16h;670
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;Avant 6h;4
L'ETANG-LES-SABLONS;87726109;SAM;2023-10-14;2023;T13;T13;Après 20h;17
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2017-04-25;2017;C;C;De 16h à 20h;1601
MANTES-STATION;87381590;JOB;2021-07-12;2021;J;J5;Après 20h;26
L'ETANG-LES-SABLONS;87726109;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;44
AVENUE-FOCH;87381038;SAM;2017-04-22;2017;C;C;De 6h à 10h;108
MANTES-STATION;87381590;JOB;2021-07-12;2021;J;J5;Avant 6h;49
LE-VAL-D'OR;87382366;SAM;2023-11-18;2023;L;L2;Avant 6h;14
AVENUE-HENRI-MARTIN;87381046;SAM;2017-04-22;2017;C;C;Après 20h;90
MANTES-STATION;87381590;JOB;2021-07-12;2021;J;J5;De 10h à 16h;193
LE-VAL-D'OR;87382366;SAM;2023-11-18;2023;L;L2;De 10h à 16h;773
AVENUE-HENRI-MARTIN;87381046;DIM;2017-04-23;2017;C;C;De 6h à 10h;52
MARCHEZAIS-BROUE;87393470;SAM;2023-11-18;2023;N;N;De 6h à 10h;13
LE-VAL-D'OR;87382366;DIM;2023-11-19;2023;L;L2;De 10h à 16h;543
AVENUE-HENRI-MARTIN;87381046;JOB;2017-04-25;2017;C;C;De 16h à 20h;564
MARCHEZAIS-BROUE;87393470;DIM;2023-11-19;2023;N;N;Après 20h;8
LE-VAL-D'OR;87382366;JOB;2016-03-22;2016;U;U;De 16h à 20h;10
BAGNEAUX-SUR-LOING;87684191;SAM;2023-11-18;2023;R;R;Après 20h;14
MAREIL-MARLY;87733667;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;67
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;De 6h à 10h;428
BAGNEAUX-SUR-LOING;87684191;DIM;2023-11-19;2023;R;R;De 6h à 10h;23
MAREIL-SUR-MAULDRE;87381715;DIM;2023-11-19;2023;N;N;De 10h à 16h;37
LIANCOURT-SAINT-PIERRE;87381210;SAM;2023-11-18;2023;J;J6;De 10h à 16h;6
BAGNEAUX-SUR-LOING;87684191;JOB;2023-11-14;2023;R;R;Après 20h;7
MAREUIL-SUR-OURCQ;87116665;SAM;2023-09-16;2023;P;P;Après 20h;1
LIANCOURT-SAINT-PIERRE;87381210;SAM;2023-11-18;2023;J;J6;De 16h à 20h;6
BAGNEAUX-SUR-LOING;87684191;JOB;2023-11-14;2023;R;R;Avant 6h;13
MAREUIL-SUR-OURCQ;87116665;DIM;2023-09-17;2023;P;P;De 6h à 10h;12
LIANCOURT-SAINT-PIERRE;87381210;DIM;2023-11-19;2023;J;J6;Après 20h;1
BAILLY;87710780;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;85
MAREUIL-SUR-OURCQ;87116665;JOB;2023-09-19;2023;P;P;Après 20h;0
LIANCOURT-SAINT-PIERRE;87381210;DIM;2023-11-19;2023;J;J6;De 16h à 20h;11
BAILLY;87710780;DIM;2023-10-15;2023;T13;T13;De 6h à 10h;22
MAREUIL-SUR-OURCQ;87116665;JOB;2023-09-19;2023;P;P;De 16h à 20h;12
LIEUSAINT-MOISSY;87682153;SAM;2024-02-03;2024;D;D;Avant 6h;149
BALLANCOURT;87681437;SAM;2024-02-03;2024;D;D;Après 20h;18
MARLES-EN-BRIE;87116228;SAM;2023-11-18;2023;P;P;Après 20h;13
LIEUSAINT-MOISSY;87682153;DIM;2024-03-03;2024;D;D;De 10h à 16h;1411
BALLANCOURT;87681437;DIM;2024-03-03;2024;D;D;De 16h à 20h;94
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;Après 20h;32
LIEUSAINT-MOISSY;87682153;DIM;2024-03-03;2024;D;D;De 6h à 10h;509
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;De 10h à 16h;189
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;De 10h à 16h;181
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;De 10h à 16h;413
BALLANCOURT;87681437;JOB;2024-12-03;2024;D;D;De 6h à 10h;550
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;De 16h à 20h;137
LIMAY;87381582;JOB;2023-11-14;2023;J;J6;De 10h à 16h;552
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L2;De 10h à 16h;1878
MASSY-PALAISEAU;87393579;JOB;2017-04-25;2017;C;C;De 6h à 10h;2490
LISIERE-PEREIRE;87733683;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;149
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;Avant 6h;45
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;Après 20h;16
LISIERE-PEREIRE;87733683;DIM;2023-10-15;2023;T13;T13;De 6h à 10h;52
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;De 16h à 20h;1766
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 10h à 16h;128
LISIERE-PEREIRE;87733683;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;196
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L2;Après 20h;506
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 16h à 20h;77
L'ISLE-ADAM-PARMAIN;87276527;DIM;2023-11-19;2023;H;H;De 10h à 16h;286
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L3;Avant 6h;56
MAULE;87381723;DIM;2023-11-19;2023;N;N;De 6h à 10h;22
L'ISLE-ADAM-PARMAIN;87276527;DIM;2023-11-19;2023;H;H;De 6h à 10h;82
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1892
MAULE;87381723;JOB;2023-11-14;2023;N;N;Après 20h;15
L'ISLE-ADAM-PARMAIN;87276527;JOB;2023-11-14;2023;H;H;De 10h à 16h;361
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;Après 20h;79
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;Après 20h;30
LIVRY-SUR-SEINE;87682401;DIM;2023-11-19;2023;R;R;De 10h à 16h;44
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;De 10h à 16h;372
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;Avant 6h;10
LIVRY-SUR-SEINE;87682401;DIM;2023-11-19;2023;R;R;De 6h à 10h;18
BELLEVUE;87393116;DIM;2023-11-19;2023;N;N;De 6h à 10h;99
MAURECOURT;87381483;JOB;2023-11-14;2023;J;J6;De 10h à 16h;234
LIVRY-SUR-SEINE;87682401;JOB;2023-11-14;2023;R;R;De 10h à 16h;50
BELLOY-SAINT-MARTIN;87276550;DIM;2023-11-19;2023;H;H;Après 20h;8
MAURECOURT;87381483;JOB;2023-11-14;2023;J;J6;De 6h à 10h;704
LIZY-SUR-OURCQ;87116632;SAM;2023-09-16;2023;P;P;De 10h à 16h;138
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;Après 20h;48
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;Après 20h;95
LIZY-SUR-OURCQ;87116632;DIM;2023-09-17;2023;P;P;Après 20h;11
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;De 10h à 16h;297
MAURICE-AUDIN;87704270;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;84
LIZY-SUR-OURCQ;87116632;DIM;2023-09-17;2023;P;P;De 10h à 16h;84
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;De 6h à 10h;164
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;Avant 6h;10
LIZY-SUR-OURCQ;87116632;JOB;2023-09-19;2023;P;P;De 6h à 10h;341
BESSANCOURT;87276642;DIM;2023-11-19;2023;H;H;De 10h à 16h;230
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;133
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;De 16h à 20h;89
BESSANCOURT;87276642;JOB;2023-11-14;2023;H;H;Avant 6h;51
MEAUX;87116103;SAM;2023-09-16;2023;P;P;Avant 6h;100
LONGJUMEAU;87393611;DIM;2017-04-23;2017;C;C;Avant 6h;3
BEYNES;87393363;SAM;2023-11-18;2023;N;N;Après 20h;9
MEAUX;87116103;SAM;2023-11-18;2023;P;P;Après 20h;588
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;De 10h à 16h;231
BEYNES;87393363;JOB;2023-11-14;2023;N;N;De 10h à 16h;67
MEAUX;87116103;DIM;2023-09-17;2023;P;P;De 10h à 16h;1554
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;De 16h à 20h;338
BEYNES;87393363;JOB;2023-11-14;2023;N;N;De 6h à 10h;154
MEAUX;87116103;DIM;2023-11-19;2023;P;P;Après 20h;337
LONGUEVILLE;87116137;DIM;2023-11-19;2023;P;P;Après 20h;62
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;Après 20h;5855
MELUN;87682005;SAM;2023-11-18;2023;R;R;De 16h à 20h;2188
LONGUEVILLE;87116137;JOB;2023-11-14;2023;P;P;De 16h à 20h;259
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;JOB;2017-04-25;2017;C;C;De 16h à 20h;25544
MELUN;87682005;DIM;2023-11-19;2023;R;R;Après 20h;853
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;De 10h à 16h;262
BIEVRES;87393546;SAM;2017-04-22;2017;C;C;Avant 6h;4
MELUN;87682005;DIM;2023-11-19;2023;R;R;De 10h à 16h;2839
LOUVECIENNES;87382457;JOB;2023-11-14;2023;L;L2;Avant 6h;21
BIEVRES;87393546;DIM;2017-04-23;2017;C;C;De 6h à 10h;23
MELUN;87682005;DIM;2023-11-19;2023;R;R;De 6h à 10h;1194
LOUVRES;87276253;SAM;2024-02-03;2024;D;D;Avant 6h;48
BIEVRES;87393546;JOB;2017-04-25;2017;C;C;De 10h à 16h;137
MELUN;87682005;DIM;2024-03-03;2024;D;D;Après 20h;319
LOUVRES;87276253;DIM;2024-03-03;2024;D;D;De 10h à 16h;591
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;Avant 6h;0
MELUN;87682005;JOB;2024-05-03;2024;D;D;De 16h à 20h;2367
LOUVRES;87276253;DIM;2024-03-03;2024;D;D;De 16h à 20h;375
BOIGNEVILLE;87684407;DIM;2024-03-03;2024;D;D;De 6h à 10h;3
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 6h à 10h;578
LOUVRES;87276253;JOB;2024-05-03;2024;D;D;De 16h à 20h;907
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;Après 20h;0
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 6h à 10h;118
LUZARCHES;87276576;SAM;2023-11-18;2023;H;H;Après 20h;57
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;De 16h à 20h;1
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 10h à 16h;287
LUZARCHES;87276576;SAM;2023-11-18;2023;H;H;De 10h à 16h;170
BOIGNEVILLE;87684407;JOB;2024-12-03;2024;D;D;De 6h à 10h;24
MERIEL;87276675;SAM;2023-11-18;2023;H;H;Avant 6h;13
LUZARCHES;87276576;DIM;2023-11-19;2023;H;H;Avant 6h;5
BOIS-COLOMBES;87381079;DIM;2023-11-19;2023;J;J4;Après 20h;283
MERIEL;87276675;SAM;2023-11-18;2023;H;H;De 10h à 16h;152
LUZARCHES;87276576;DIM;2023-11-19;2023;H;H;De 16h à 20h;157
